name,leavetime,reachtime,seat,charge,date,day,airport,leavehour
대한항공,1445,1540,일반석,91700,2023-07-22,토,KWJ-CJU,14
진에어,1540,1635,할인석,36600,2023-07-22,토,KWJ-CJU,15
대한항공,1540,1635,할인석,48700,2023-07-22,토,KWJ-CJU,15
대한항공,1540,1635,일반석,69700,2023-07-22,토,KWJ-CJU,15
진에어,1540,1635,일반석,72700,2023-07-22,토,KWJ-CJU,15
티웨이항공,1545,1640,할인석,35500,2023-07-22,토,KWJ-CJU,15
티웨이항공,1545,1640,일반석,83700,2023-07-22,토,KWJ-CJU,15
티웨이항공,1640,1730,할인석,32600,2023-07-22,토,KWJ-CJU,16
티웨이항공,1640,1730,일반석,83700,2023-07-22,토,KWJ-CJU,16
진에어,1735,1830,할인석,34600,2023-07-22,토,KWJ-CJU,17
대한항공,1735,1830,할인석,48700,2023-07-22,토,KWJ-CJU,17
대한항공,1735,1830,일반석,69700,2023-07-22,토,KWJ-CJU,17
진에어,1735,1830,일반석,72700,2023-07-22,토,KWJ-CJU,17
대한항공,1740,1830,특가석,35700,2023-07-22,토,KWJ-CJU,17
대한항공,1740,1830,할인석,52700,2023-07-22,토,KWJ-CJU,17
대한항공,1740,1830,일반석,77700,2023-07-22,토,KWJ-CJU,17
아시아나항공,1800,1855,특가석,33700,2023-07-22,토,KWJ-CJU,18
아시아나항공,1800,1855,할인석,53700,2023-07-22,토,KWJ-CJU,18
아시아나항공,1800,1855,일반석,94700,2023-07-22,토,KWJ-CJU,18
제주항공,1830,1920,특가석,32600,2023-07-22,토,KWJ-CJU,18
제주항공,1830,1920,일반석,85700,2023-07-22,토,KWJ-CJU,18
아시아나항공,1920,2015,특가석,33700,2023-07-22,토,KWJ-CJU,19
아시아나항공,1920,2015,할인석,53700,2023-07-22,토,KWJ-CJU,19
아시아나항공,1920,2015,일반석,94700,2023-07-22,토,KWJ-CJU,19
진에어,2030,2125,특가석,30600,2023-07-22,토,KWJ-CJU,20
진에어,2030,2125,할인석,34600,2023-07-22,토,KWJ-CJU,20
대한항공,2030,2125,할인석,48700,2023-07-22,토,KWJ-CJU,20
대한항공,2030,2125,일반석,69700,2023-07-22,토,KWJ-CJU,20
진에어,2030,2125,일반석,72700,2023-07-22,토,KWJ-CJU,20
진에어,735,825,할인석,40600,2023-07-22,토,CJU-KWJ,7
대한항공,735,825,할인석,48700,2023-07-22,토,CJU-KWJ,7
대한항공,735,825,일반석,69700,2023-07-22,토,CJU-KWJ,7
진에어,735,825,일반석,72700,2023-07-22,토,CJU-KWJ,7
제주항공,820,910,할인석,41600,2023-07-22,토,CJU-KWJ,8
제주항공,820,910,일반석,77200,2023-07-22,토,CJU-KWJ,8
아시아나항공,835,925,특가석,43700,2023-07-22,토,CJU-KWJ,8
아시아나항공,835,925,할인석,46700,2023-07-22,토,CJU-KWJ,8
아시아나항공,835,925,일반석,80700,2023-07-22,토,CJU-KWJ,8
대한항공,910,1005,특가석,43700,2023-07-22,토,CJU-KWJ,9
대한항공,910,1005,할인석,52700,2023-07-22,토,CJU-KWJ,9
대한항공,910,1005,일반석,77700,2023-07-22,토,CJU-KWJ,9
티웨이항공,1040,1130,할인석,40160,2023-07-22,토,CJU-KWJ,10
티웨이항공,1040,1130,일반석,75700,2023-07-22,토,CJU-KWJ,10
아시아나항공,1120,1215,특가석,40700,2023-07-22,토,CJU-KWJ,11
아시아나항공,1120,1215,할인석,46700,2023-07-22,토,CJU-KWJ,11
아시아나항공,1120,1215,일반석,80700,2023-07-22,토,CJU-KWJ,11
대한항공,1300,1355,특가석,39700,2023-07-22,토,CJU-KWJ,13
대한항공,1300,1355,할인석,55700,2023-07-22,토,CJU-KWJ,13
대한항공,1300,1355,일반석,83700,2023-07-22,토,CJU-KWJ,13
아시아나항공,1310,1405,특가석,38700,2023-07-22,토,CJU-KWJ,13
아시아나항공,1310,1405,할인석,49700,2023-07-22,토,CJU-KWJ,13
아시아나항공,1310,1405,일반석,86700,2023-07-22,토,CJU-KWJ,13
티웨이항공,1325,1420,할인석,38260,2023-07-22,토,CJU-KWJ,13
티웨이항공,1325,1420,일반석,75700,2023-07-22,토,CJU-KWJ,13
진에어,1355,1450,할인석,44600,2023-07-22,토,CJU-KWJ,13
대한항공,1355,1450,할인석,50700,2023-07-22,토,CJU-KWJ,13
대한항공,1355,1450,일반석,72700,2023-07-22,토,CJU-KWJ,13
진에어,1355,1450,일반석,77700,2023-07-22,토,CJU-KWJ,13
티웨이항공,1445,1540,할인석,51560,2023-07-22,토,CJU-KWJ,14
티웨이항공,1445,1540,일반석,75700,2023-07-22,토,CJU-KWJ,14
진에어,1600,1655,일반석,77700,2023-07-22,토,CJU-KWJ,16
대한항공,1610,1705,할인석,76700,2023-07-22,토,CJU-KWJ,16
대한항공,1610,1705,일반석,83700,2023-07-22,토,CJU-KWJ,16
아시아나항공,1635,1725,할인석,75700,2023-07-22,토,CJU-KWJ,16
아시아나항공,1635,1725,일반석,86700,2023-07-22,토,CJU-KWJ,16
제주항공,1650,1740,일반석,77200,2023-07-22,토,CJU-KWJ,16
아시아나항공,1745,1840,할인석,75700,2023-07-22,토,CJU-KWJ,17
아시아나항공,1745,1840,일반석,86700,2023-07-22,토,CJU-KWJ,17
티웨이항공,1810,1905,일반석,75100,2023-07-22,토,CJU-KWJ,18
하이에어,1700,1800,특가석,53700,2023-07-22,토,MWX-CJU,17
하이에어,1700,1800,일반석,86700,2023-07-22,토,MWX-CJU,17
하이에어,905,1005,특가석,53700,2023-07-22,토,CJU-MWX,9
하이에어,905,1005,일반석,93700,2023-07-22,토,CJU-MWX,9
티웨이항공,620,720,할인석,60110,2023-07-22,토,TAE-CJU,6
티웨이항공,620,720,일반석,101700,2023-07-22,토,TAE-CJU,6
티웨이항공,645,745,할인석,56310,2023-07-22,토,TAE-CJU,6
티웨이항공,645,745,일반석,101700,2023-07-22,토,TAE-CJU,6
진에어,745,850,할인석,68600,2023-07-22,토,TAE-CJU,7
대한항공,745,850,할인석,89700,2023-07-22,토,TAE-CJU,7
진에어,745,850,일반석,102700,2023-07-22,토,TAE-CJU,7
대한항공,745,850,일반석,103700,2023-07-22,토,TAE-CJU,7
제주항공,820,935,할인석,90600,2023-07-22,토,TAE-CJU,8
제주항공,820,935,일반석,102700,2023-07-22,토,TAE-CJU,8
티웨이항공,855,955,할인석,92000,2023-07-22,토,TAE-CJU,8
티웨이항공,855,955,일반석,101700,2023-07-22,토,TAE-CJU,8
아시아나항공,930,1030,할인석,99700,2023-07-22,토,TAE-CJU,9
아시아나항공,930,1030,일반석,114700,2023-07-22,토,TAE-CJU,9
티웨이항공,1005,1105,할인석,96000,2023-07-22,토,TAE-CJU,10
티웨이항공,1005,1105,일반석,101700,2023-07-22,토,TAE-CJU,10
진에어,1010,1105,할인석,95500,2023-07-22,토,TAE-CJU,10
진에어,1010,1105,일반석,102700,2023-07-22,토,TAE-CJU,10
티웨이항공,1045,1145,할인석,88000,2023-07-22,토,TAE-CJU,10
티웨이항공,1045,1145,일반석,101700,2023-07-22,토,TAE-CJU,10
아시아나항공,1325,1430,할인석,69700,2023-07-22,토,TAE-CJU,13
아시아나항공,1325,1430,일반석,114700,2023-07-22,토,TAE-CJU,13
진에어,1345,1445,할인석,66700,2023-07-22,토,TAE-CJU,13
대한항공,1345,1445,할인석,74700,2023-07-22,토,TAE-CJU,13
진에어,1345,1445,일반석,102700,2023-07-22,토,TAE-CJU,13
대한항공,1345,1445,일반석,103700,2023-07-22,토,TAE-CJU,13
진에어,1545,1645,할인석,64300,2023-07-22,토,TAE-CJU,15
대한항공,1545,1645,할인석,82700,2023-07-22,토,TAE-CJU,15
진에어,1545,1645,일반석,92700,2023-07-22,토,TAE-CJU,15
대한항공,1545,1645,일반석,93700,2023-07-22,토,TAE-CJU,15
제주항공,1605,1715,할인석,66600,2023-07-22,토,TAE-CJU,16
제주항공,1605,1715,일반석,102700,2023-07-22,토,TAE-CJU,16
진에어,1835,1940,할인석,47700,2023-07-22,토,TAE-CJU,18
대한항공,1835,1940,할인석,67700,2023-07-22,토,TAE-CJU,18
진에어,1835,1940,일반석,92700,2023-07-22,토,TAE-CJU,18
대한항공,1835,1940,일반석,93700,2023-07-22,토,TAE-CJU,18
아시아나항공,1910,2015,특가석,48700,2023-07-22,토,TAE-CJU,19
아시아나항공,1910,2015,할인석,63700,2023-07-22,토,TAE-CJU,19
아시아나항공,1910,2015,일반석,114700,2023-07-22,토,TAE-CJU,19
티웨이항공,1935,2035,할인석,44910,2023-07-22,토,TAE-CJU,19
티웨이항공,1935,2035,일반석,101700,2023-07-22,토,TAE-CJU,19
아시아나항공,755,900,특가석,25700,2023-07-22,토,CJU-TAE,7
아시아나항공,755,900,할인석,55700,2023-07-22,토,CJU-TAE,7
아시아나항공,755,900,일반석,97700,2023-07-22,토,CJU-TAE,7
진에어,805,905,특가석,28700,2023-07-22,토,CJU-TAE,8
진에어,805,905,할인석,51500,2023-07-22,토,CJU-TAE,8
대한항공,805,905,할인석,67700,2023-07-22,토,CJU-TAE,8
진에어,805,905,일반석,92700,2023-07-22,토,CJU-TAE,8
대한항공,805,905,일반석,93700,2023-07-22,토,CJU-TAE,8
티웨이항공,820,920,할인석,30200,2023-07-22,토,CJU-TAE,8
티웨이항공,820,920,일반석,92700,2023-07-22,토,CJU-TAE,8
티웨이항공,825,925,할인석,32100,2023-07-22,토,CJU-TAE,8
티웨이항공,825,925,일반석,92700,2023-07-22,토,CJU-TAE,8
아시아나항공,1140,1245,할인석,63700,2023-07-22,토,CJU-TAE,11
아시아나항공,1140,1245,일반석,97700,2023-07-22,토,CJU-TAE,11
진에어,1200,1305,할인석,71500,2023-07-22,토,CJU-TAE,12
대한항공,1200,1305,할인석,82700,2023-07-22,토,CJU-TAE,12
진에어,1200,1305,일반석,92700,2023-07-22,토,CJU-TAE,12
대한항공,1200,1305,일반석,93700,2023-07-22,토,CJU-TAE,12
진에어,1355,1455,할인석,67200,2023-07-22,토,CJU-TAE,13
대한항공,1355,1455,할인석,82700,2023-07-22,토,CJU-TAE,13
진에어,1355,1455,일반석,92700,2023-07-22,토,CJU-TAE,13
대한항공,1355,1455,일반석,93700,2023-07-22,토,CJU-TAE,13
제주항공,1425,1530,일반석,87700,2023-07-22,토,CJU-TAE,14
진에어,1630,1735,할인석,89500,2023-07-22,토,CJU-TAE,16
진에어,1630,1735,일반석,92700,2023-07-22,토,CJU-TAE,16
아시아나항공,1725,1830,일반석,103700,2023-07-22,토,CJU-TAE,17
제주항공,1745,1855,일반석,87700,2023-07-22,토,CJU-TAE,17
티웨이항공,1805,1905,할인석,89000,2023-07-22,토,CJU-TAE,18
티웨이항공,1805,1905,일반석,92700,2023-07-22,토,CJU-TAE,18
티웨이항공,1830,1930,특가석-환불불가,90700,2023-07-22,토,CJU-TAE,18
티웨이항공,1830,1930,일반석,92100,2023-07-22,토,CJU-TAE,18
티웨이항공,1910,2010,특가석-환불불가,90700,2023-07-22,토,CJU-TAE,19
티웨이항공,1910,2010,일반석,92100,2023-07-22,토,CJU-TAE,19
진에어,2045,2150,일반석,92700,2023-07-22,토,CJU-TAE,20
티웨이항공,2110,2210,일반석,92100,2023-07-22,토,CJU-TAE,21
아시아나항공,1145,1235,일반석,93700,2023-07-22,토,RSU-CJU,11
아시아나항공,1600,1650,일반석,93700,2023-07-22,토,RSU-CJU,16
아시아나항공,1015,1105,할인석,70700,2023-07-22,토,CJU-RSU,10
아시아나항공,1015,1105,일반석,84700,2023-07-22,토,CJU-RSU,10
아시아나항공,1435,1525,할인석,81700,2023-07-22,토,CJU-RSU,14
아시아나항공,1435,1525,일반석,84700,2023-07-22,토,CJU-RSU,14
진에어,1835,1935,일반석,72700,2023-07-22,토,CJU-RSU,18
하이에어,1740,1850,일반석,96700,2023-07-22,토,USN-CJU,17
하이에어,1110,1220,특가석,92700,2023-07-22,토,CJU-USN,11
하이에어,1110,1220,일반석,109700,2023-07-22,토,CJU-USN,11
대한항공,1235,1345,일반석,98700,2023-07-22,토,CJU-USN,12
하이에어,1925,2035,일반석,96700,2023-07-22,토,CJU-USN,19
진에어,1305,1415,할인석,114600,2023-07-22,토,WJU-CJU,13
진에어,1305,1415,일반석,122700,2023-07-22,토,WJU-CJU,13
진에어,1645,1755,할인석,83600,2023-07-22,토,WJU-CJU,16
진에어,1645,1755,일반석,104700,2023-07-22,토,WJU-CJU,16
진에어,1110,1220,할인석,74600,2023-07-22,토,CJU-WJU,11
진에어,1110,1220,일반석,104700,2023-07-22,토,CJU-WJU,11
진에어,1450,1600,할인석,98600,2023-07-22,토,CJU-WJU,14
진에어,1450,1600,일반석,104700,2023-07-22,토,CJU-WJU,14
아시아나항공,650,800,할인석,91700,2023-07-22,토,CJJ-CJU,6
아시아나항공,650,800,일반석,117700,2023-07-22,토,CJJ-CJU,6
진에어,720,835,할인석,90600,2023-07-22,토,CJJ-CJU,7
진에어,720,835,일반석,107700,2023-07-22,토,CJJ-CJU,7
에어로케이,820,925,할인석,102700,2023-07-22,토,CJJ-CJU,8
에어로케이,820,925,일반석,106700,2023-07-22,토,CJJ-CJU,8
티웨이항공,850,955,할인석,83860,2023-07-22,토,CJJ-CJU,8
티웨이항공,850,955,일반석,108700,2023-07-22,토,CJJ-CJU,8
대한항공,905,1015,일반석,114700,2023-07-22,토,CJJ-CJU,9
티웨이항공,915,1025,할인석,101000,2023-07-22,토,CJJ-CJU,9
티웨이항공,915,1025,일반석,108700,2023-07-22,토,CJJ-CJU,9
제주항공,1010,1120,일반석,107700,2023-07-22,토,CJJ-CJU,10
진에어,1100,1210,일반석,107700,2023-07-22,토,CJJ-CJU,11
대한항공,1105,1210,일반석,114700,2023-07-22,토,CJJ-CJU,11
제주항공,1120,1225,일반석,107700,2023-07-22,토,CJJ-CJU,11
진에어,1200,1305,할인석,78600,2023-07-22,토,CJJ-CJU,12
진에어,1200,1305,일반석,107700,2023-07-22,토,CJJ-CJU,12
티웨이항공,1215,1325,할인석,69610,2023-07-22,토,CJJ-CJU,12
티웨이항공,1215,1325,일반석,108700,2023-07-22,토,CJJ-CJU,12
진에어,1230,1340,할인석,76600,2023-07-22,토,CJJ-CJU,12
진에어,1230,1340,일반석,107700,2023-07-22,토,CJJ-CJU,12
아시아나항공,1255,1355,할인석,81700,2023-07-22,토,CJJ-CJU,12
아시아나항공,1255,1355,일반석,117700,2023-07-22,토,CJJ-CJU,12
티웨이항공,1310,1415,할인석,74360,2023-07-22,토,CJJ-CJU,13
티웨이항공,1310,1415,일반석,108700,2023-07-22,토,CJJ-CJU,13
대한항공,1405,1515,할인석,74700,2023-07-22,토,CJJ-CJU,14
대한항공,1405,1515,일반석,114700,2023-07-22,토,CJJ-CJU,14
에어로케이,1445,1555,할인석,67700,2023-07-22,토,CJJ-CJU,14
에어로케이,1445,1555,일반석,106700,2023-07-22,토,CJJ-CJU,14
티웨이항공,1605,1715,할인석,60110,2023-07-22,토,CJJ-CJU,16
티웨이항공,1605,1715,일반석,108700,2023-07-22,토,CJJ-CJU,16
진에어,1610,1715,할인석,58600,2023-07-22,토,CJJ-CJU,16
대한항공,1610,1715,할인석,74700,2023-07-22,토,CJJ-CJU,16
진에어,1610,1715,일반석,85700,2023-07-22,토,CJJ-CJU,16
아시아나항공,1710,1820,특가석,39700,2023-07-22,토,CJJ-CJU,17
아시아나항공,1710,1820,할인석,65700,2023-07-22,토,CJJ-CJU,17
아시아나항공,1710,1820,일반석,117700,2023-07-22,토,CJJ-CJU,17
진에어,1720,1825,특가석,40600,2023-07-22,토,CJJ-CJU,17
진에어,1720,1825,할인석,48600,2023-07-22,토,CJJ-CJU,17
대한항공,1720,1825,할인석,64700,2023-07-22,토,CJJ-CJU,17
진에어,1720,1825,일반석,85700,2023-07-22,토,CJJ-CJU,17
대한항공,1735,1845,특가석,37700,2023-07-22,토,CJJ-CJU,17
대한항공,1735,1845,할인석,62700,2023-07-22,토,CJJ-CJU,17
대한항공,1735,1845,일반석,95700,2023-07-22,토,CJJ-CJU,17
에어로케이,1845,1950,할인석,32700,2023-07-22,토,CJJ-CJU,18
에어로케이,1845,1950,일반석,106700,2023-07-22,토,CJJ-CJU,18
제주항공,1905,2005,특가석,33600,2023-07-22,토,CJJ-CJU,19
제주항공,1905,2005,일반석,107700,2023-07-22,토,CJJ-CJU,19
제주항공,1920,2035,특가석,36600,2023-07-22,토,CJJ-CJU,19
제주항공,1920,2035,일반석,107700,2023-07-22,토,CJJ-CJU,19
진에어,1930,2030,특가석,37600,2023-07-22,토,CJJ-CJU,19
진에어,1930,2030,할인석,42600,2023-07-22,토,CJJ-CJU,19
대한항공,1930,2030,할인석,64700,2023-07-22,토,CJJ-CJU,19
진에어,1930,2030,일반석,85700,2023-07-22,토,CJJ-CJU,19
대한항공,700,810,특가석,42700,2023-07-22,토,CJU-CJJ,7
대한항공,700,810,할인석,62700,2023-07-22,토,CJU-CJJ,7
대한항공,700,810,일반석,95700,2023-07-22,토,CJU-CJJ,7
제주항공,810,920,할인석,52600,2023-07-22,토,CJU-CJJ,8
제주항공,810,920,일반석,91700,2023-07-22,토,CJU-CJJ,8
대한항공,900,1005,특가석,50700,2023-07-22,토,CJU-CJJ,9
대한항공,900,1005,할인석,62700,2023-07-22,토,CJU-CJJ,9
대한항공,900,1005,일반석,95700,2023-07-22,토,CJU-CJJ,9
진에어,910,1020,할인석,48600,2023-07-22,토,CJU-CJJ,9
진에어,910,1020,일반석,85700,2023-07-22,토,CJU-CJJ,9
진에어,930,1035,할인석,48600,2023-07-22,토,CJU-CJJ,9
제주항공,930,1040,할인석,61600,2023-07-22,토,CJU-CJJ,9
대한항공,930,1035,할인석,64700,2023-07-22,토,CJU-CJJ,9
진에어,930,1035,일반석,85700,2023-07-22,토,CJU-CJJ,9
제주항공,930,1040,일반석,91700,2023-07-22,토,CJU-CJJ,9
에어로케이,1020,1125,할인석,47700,2023-07-22,토,CJU-CJJ,10
에어로케이,1020,1125,일반석,106700,2023-07-22,토,CJU-CJJ,10
티웨이항공,1035,1140,할인석,51560,2023-07-22,토,CJU-CJJ,10
티웨이항공,1035,1140,일반석,91700,2023-07-22,토,CJU-CJJ,10
진에어,1045,1150,할인석,52600,2023-07-22,토,CJU-CJJ,10
대한항공,1045,1150,할인석,64700,2023-07-22,토,CJU-CJJ,10
진에어,1045,1150,일반석,85700,2023-07-22,토,CJU-CJJ,10
아시아나항공,1115,1220,할인석,56700,2023-07-22,토,CJU-CJJ,11
아시아나항공,1115,1220,일반석,99700,2023-07-22,토,CJU-CJJ,11
티웨이항공,1125,1235,할인석,54410,2023-07-22,토,CJU-CJJ,11
티웨이항공,1125,1235,일반석,91700,2023-07-22,토,CJU-CJJ,11
대한항공,1215,1320,특가석,57700,2023-07-22,토,CJU-CJJ,12
대한항공,1215,1320,할인석,66700,2023-07-22,토,CJU-CJJ,12
대한항공,1215,1320,일반석,102700,2023-07-22,토,CJU-CJJ,12
티웨이항공,1405,1515,할인석,65810,2023-07-22,토,CJU-CJJ,14
티웨이항공,1405,1515,일반석,91700,2023-07-22,토,CJU-CJJ,14
진에어,1415,1520,할인석,63600,2023-07-22,토,CJU-CJJ,14
진에어,1415,1520,일반석,91700,2023-07-22,토,CJU-CJJ,14
아시아나항공,1510,1620,할인석,78700,2023-07-22,토,CJU-CJJ,15
아시아나항공,1510,1620,일반석,105700,2023-07-22,토,CJU-CJJ,15
티웨이항공,1515,1615,할인석,71510,2023-07-22,토,CJU-CJJ,15
티웨이항공,1515,1615,일반석,91700,2023-07-22,토,CJU-CJJ,15
대한항공,1520,1630,일반석,102700,2023-07-22,토,CJU-CJJ,15
진에어,1545,1645,할인석,87600,2023-07-22,토,CJU-CJJ,15
진에어,1545,1645,일반석,91700,2023-07-22,토,CJU-CJJ,15
에어로케이,1640,1745,할인석,72700,2023-07-22,토,CJU-CJJ,16
에어로케이,1640,1745,일반석,106700,2023-07-22,토,CJU-CJJ,16
제주항공,1710,1810,일반석,91700,2023-07-22,토,CJU-CJJ,17
진에어,1725,1835,할인석,87600,2023-07-22,토,CJU-CJJ,17
진에어,1725,1835,일반석,91700,2023-07-22,토,CJU-CJJ,17
제주항공,1730,1840,일반석,91700,2023-07-22,토,CJU-CJJ,17
티웨이항공,1800,1900,일반석,91100,2023-07-22,토,CJU-CJJ,18
아시아나항공,2035,2145,일반석,105700,2023-07-22,토,CJU-CJJ,20
진에어,2120,2220,할인석,89600,2023-07-22,토,CJU-CJJ,21
진에어,2120,2220,일반석,91700,2023-07-22,토,CJU-CJJ,21
에어로케이,2125,2235,할인석,72700,2023-07-22,토,CJU-CJJ,21
에어로케이,2125,2235,일반석,106700,2023-07-22,토,CJU-CJJ,21
진에어,1110,1215,일반석,100700,2023-07-22,토,KPO-CJU,11
진에어,1420,1525,할인석,83600,2023-07-22,토,KPO-CJU,14
진에어,1420,1525,일반석,100700,2023-07-22,토,KPO-CJU,14
진에어,1245,1350,할인석,60600,2023-07-22,토,CJU-KPO,12
진에어,1245,1350,일반석,90700,2023-07-22,토,CJU-KPO,12
진에어,1635,1740,할인석,64600,2023-07-22,토,CJU-KPO,16
진에어,1635,1740,일반석,90700,2023-07-22,토,CJU-KPO,16
에어서울,600,700,할인석,56600,2023-07-23,일,GMP-CJU,6
에어서울,600,700,일반석,61500,2023-07-23,일,GMP-CJU,6
진에어,605,720,할인석,52400,2023-07-23,일,GMP-CJU,6
대한항공,605,720,할인석,87700,2023-07-23,일,GMP-CJU,6
진에어,605,720,일반석,97700,2023-07-23,일,GMP-CJU,6
대한항공,605,720,일반석,106700,2023-07-23,일,GMP-CJU,6
이스타항공,610,720,할인석,55600,2023-07-23,일,GMP-CJU,6
아시아나항공,610,720,할인석,84700,2023-07-23,일,GMP-CJU,6
이스타항공,610,720,일반석,119600,2023-07-23,일,GMP-CJU,6
아시아나항공,610,720,일반석,132700,2023-07-23,일,GMP-CJU,6
진에어,615,725,할인석,54400,2023-07-23,일,GMP-CJU,6
이스타항공,615,725,할인석,55600,2023-07-23,일,GMP-CJU,6
제주항공,615,730,할인석,58600,2023-07-23,일,GMP-CJU,6
대한항공,615,725,할인석,87700,2023-07-23,일,GMP-CJU,6
진에어,615,725,일반석,97700,2023-07-23,일,GMP-CJU,6
대한항공,615,725,일반석,106700,2023-07-23,일,GMP-CJU,6
제주항공,615,730,일반석,119200,2023-07-23,일,GMP-CJU,6
이스타항공,615,725,일반석,119600,2023-07-23,일,GMP-CJU,6
티웨이항공,620,730,할인석,57260,2023-07-23,일,GMP-CJU,6
티웨이항공,620,730,일반석,118700,2023-07-23,일,GMP-CJU,6
제주항공,625,735,할인석,58600,2023-07-23,일,GMP-CJU,6
제주항공,625,735,일반석,119200,2023-07-23,일,GMP-CJU,6
대한항공,640,750,특가석,64700,2023-07-23,일,GMP-CJU,6
대한항공,640,750,할인석,83700,2023-07-23,일,GMP-CJU,6
아시아나항공,640,750,할인석,84700,2023-07-23,일,GMP-CJU,6
대한항공,640,750,일반석,129700,2023-07-23,일,GMP-CJU,6
아시아나항공,640,750,일반석,132700,2023-07-23,일,GMP-CJU,6
에어부산,645,805,할인석,52980,2023-07-23,일,GMP-CJU,6
에어부산,645,805,일반석,118700,2023-07-23,일,GMP-CJU,6
이스타항공,650,755,할인석,58600,2023-07-23,일,GMP-CJU,6
이스타항공,650,755,일반석,119600,2023-07-23,일,GMP-CJU,6
하이에어,655,825,특가석,57100,2023-07-23,일,GMP-CJU,6
하이에어,655,825,일반석,118700,2023-07-23,일,GMP-CJU,6
대한항공,700,810,특가석,57700,2023-07-23,일,GMP-CJU,7
제주항공,700,810,할인석,65600,2023-07-23,일,GMP-CJU,7
티웨이항공,700,810,할인석,66760,2023-07-23,일,GMP-CJU,7
대한항공,700,810,할인석,83700,2023-07-23,일,GMP-CJU,7
티웨이항공,700,810,일반석,118700,2023-07-23,일,GMP-CJU,7
제주항공,700,810,일반석,119200,2023-07-23,일,GMP-CJU,7
대한항공,700,810,일반석,129700,2023-07-23,일,GMP-CJU,7
에어부산,710,830,할인석,52980,2023-07-23,일,GMP-CJU,7
에어부산,710,830,일반석,118700,2023-07-23,일,GMP-CJU,7
대한항공,715,825,특가석,64700,2023-07-23,일,GMP-CJU,7
대한항공,715,825,할인석,83700,2023-07-23,일,GMP-CJU,7
대한항공,715,825,일반석,129700,2023-07-23,일,GMP-CJU,7
에어부산,725,835,할인석,61460,2023-07-23,일,GMP-CJU,7
에어부산,725,835,일반석,118700,2023-07-23,일,GMP-CJU,7
대한항공,730,840,특가석,64700,2023-07-23,일,GMP-CJU,7
대한항공,730,840,할인석,83700,2023-07-23,일,GMP-CJU,7
대한항공,730,840,일반석,129700,2023-07-23,일,GMP-CJU,7
제주항공,740,850,할인석,78600,2023-07-23,일,GMP-CJU,7
제주항공,740,850,일반석,119200,2023-07-23,일,GMP-CJU,7
이스타항공,755,905,할인석,68600,2023-07-23,일,GMP-CJU,7
아시아나항공,755,905,할인석,96700,2023-07-23,일,GMP-CJU,7
이스타항공,755,905,일반석,119600,2023-07-23,일,GMP-CJU,7
아시아나항공,755,905,일반석,132700,2023-07-23,일,GMP-CJU,7
대한항공,810,920,할인석,94700,2023-07-23,일,GMP-CJU,8
대한항공,810,920,일반석,129700,2023-07-23,일,GMP-CJU,8
티웨이항공,815,925,할인석,76260,2023-07-23,일,GMP-CJU,8
티웨이항공,815,925,일반석,118700,2023-07-23,일,GMP-CJU,8
아시아나항공,820,935,할인석,96700,2023-07-23,일,GMP-CJU,8
아시아나항공,820,935,일반석,132700,2023-07-23,일,GMP-CJU,8
아시아나항공,830,940,할인석,96700,2023-07-23,일,GMP-CJU,8
아시아나항공,830,940,일반석,132700,2023-07-23,일,GMP-CJU,8
대한항공,855,1005,할인석,94700,2023-07-23,일,GMP-CJU,8
대한항공,855,1005,일반석,129700,2023-07-23,일,GMP-CJU,8
제주항공,900,1010,일반석,119200,2023-07-23,일,GMP-CJU,9
대한항공,900,1010,일반석,129700,2023-07-23,일,GMP-CJU,9
제주항공,925,1035,할인석,103600,2023-07-23,일,GMP-CJU,9
제주항공,925,1035,일반석,119200,2023-07-23,일,GMP-CJU,9
에어서울,930,1040,할인석,78600,2023-07-23,일,GMP-CJU,9
에어서울,930,1040,일반석,84400,2023-07-23,일,GMP-CJU,9
대한항공,930,1040,일반석,129700,2023-07-23,일,GMP-CJU,9
티웨이항공,945,1055,할인석,81010,2023-07-23,일,GMP-CJU,9
티웨이항공,945,1055,일반석,118700,2023-07-23,일,GMP-CJU,9
이스타항공,950,1105,할인석,78600,2023-07-23,일,GMP-CJU,9
아시아나항공,950,1100,할인석,102700,2023-07-23,일,GMP-CJU,9
이스타항공,950,1105,일반석,119600,2023-07-23,일,GMP-CJU,9
아시아나항공,950,1100,일반석,132700,2023-07-23,일,GMP-CJU,9
아시아나항공,1015,1125,할인석,108700,2023-07-23,일,GMP-CJU,10
아시아나항공,1015,1125,일반석,132700,2023-07-23,일,GMP-CJU,10
진에어,1030,1145,일반석,97700,2023-07-23,일,GMP-CJU,10
대한항공,1030,1145,일반석,129700,2023-07-23,일,GMP-CJU,10
제주항공,1035,1135,일반석,119200,2023-07-23,일,GMP-CJU,10
아시아나항공,1040,1150,할인석,108700,2023-07-23,일,GMP-CJU,10
아시아나항공,1040,1150,일반석,132700,2023-07-23,일,GMP-CJU,10
대한항공,1045,1155,일반석,129700,2023-07-23,일,GMP-CJU,10
이스타항공,1055,1205,할인석,78600,2023-07-23,일,GMP-CJU,10
이스타항공,1055,1205,일반석,119600,2023-07-23,일,GMP-CJU,10
대한항공,1100,1210,일반석,129700,2023-07-23,일,GMP-CJU,11
에어부산,1110,1230,할인석,80540,2023-07-23,일,GMP-CJU,11
에어부산,1110,1230,일반석,118700,2023-07-23,일,GMP-CJU,11
